0
5.1
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
33.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.1
0.0
50.0
0.0
50.0
48.4
51.9
49.3
48.3
51.2
51.2
48.1
50.3
52.2
47.7
51.2
50.0
51.8
54.7
47.4
51.5
50.3
50.9
48.6
49.3
51.9
50.3
47.4
53.9
52.7
48.3
52.7
51.3
52.1
48.6
48.6
52.5
47.1
49.4
52.5
51.5
48.0
52.2
48.0
50.9
48.3
50.0
50.9
49.0
55.4
50.3
50.0
50.9
48.6
52.1
51.7
49.7
51.5
48.0
51.5
51.2
48.3
52.3
50.9
49.4
50.3
50.9
50.8
51.2
48.0
51.9
53.0
47.1
51.2
52.1
49.3
50.6
50.3
52.3
51.0
50.9
48.3
54.1
47.1
51.2
49.0
53.3
49.3
48.3
53.4
50.3
51.5
50.3
51.2
49.3
51.9
47.7
51.8
51.4
50.6
48.6
51.8
52.4
51.2
47.7
51.0
53.0
48.3
52.8
49.4
52.1
50.9
52.1
50.7
47.7
49.7
52.4
52.7
51.2
47.4
52.7
47.7
52.6
50.9
53.6
51.2
49.7
47.4
53.5
50.6
50.6
48.1
50.9
50.3
50.0
51.2
51.2
52.5
49.0
52.7
49.7
51.5
47.7
54.2
48.6
50.9
51.2
49.4
52.8
48.6
49.7
53.0
49.0
52.1
49.3
53.1
47.4
51.5
50.3
52.1
48.0
52.5
51.7
50.3
49.1
50.6
48.7
51.5
51.9
48.7
53.0
48.7
51.5
51.5
51.7
50.6
50.6
48.4
53.5
47.7
50.9
53.3
49.4
53.2
48.6
50.0
51.9
50.6
49.7
50.6
50.0
50.6
51.5
51.7
49.1
53.0
48.3
49.7
52.2
48.8
52.9
49.1
48.3
51.9
49.0
50.0
51.6
48.8
51.1
51.4
51.3
46.8
49.7
51.1
50.8
48.6
52.7
48.6
48.6
51.6
50.5
48.0
50.0
51.6
50.8
50.0
53.0
52.0
51.9
50.0
50.0
50.3
50.6
48.9
52.1
50.3
50.0
51.3
49.1
52.1
48.0
50.8
50.6
49.7
51.9
49.0
48.6
51.8
52.1
49.4
51.8
51.5
48.6
51.2
48.9
52.6
52.4
52.4
50.6
49.1
50.6
50.0
50.0
51.5
50.0
52.7
48.0
52.7
47.1
52.4
50.0
52.7
49.4
50.6
50.3
